,fromHarbor,toHarbor,ship,shippingFirm,passengers,vehicles,position,seatNumber,discount,price,departureDate,departureTime,arrivalTime,gender,birth_date,nationality,phone_number,firstName,lastName,email,cardNumber,creditName,creditSurame,creditExpiration
834,"SUKAMINEA LESBOU, Greece (834)","Ierissos, Greece (IES)",ARIADNI,AGIA MARINI NE,7.0,5.0,Cabin-3 Beds [AB3],311.0,Three Children,18.099267614133954,1989-02-23,21:15:01,1900-01-02 00:11:01,F,1980-02-15,Greece,6642732289,Kathleen,Warren,Kathleen.Warren@gmail.com,GB85YYHY94670829010601,Kathleen,Warren,05/26
835,"Altsi, Greece (ATS)","Itea, Greece (ITA)",HIGHSPEED 4,AEGEAN FLYING DOLPHINS,8.0,1.0,Cabin-3 Beds [AB3],24.0,Having many children,66.92054959373482,1997-03-05,01:31:35,1900-01-01 07:40:35,M,1978-10-04,Guernsey,001-988-260-9729,Tony,Cooper,Tony.Cooper@gmail.com,GB75NYWX76951735282011,Tony,Cooper,11/32
836,"Ios, Greece (IOS)","Kimolos, Greece (KMS)",FLYING DOLPHIN 29,TWOWAY FERRIES,7.0,2.0,Cabin-4 Beds [AB4],221.0,Hoplites,94.51121665407742,2015-04-16,06:27:02,1900-01-01 11:41:02,M,1988-07-06,Austria,532.904.7056x7755,Joshua,Bautista,Joshua.Bautista@gmail.com,GB55KMDR03360395309833,Joshua,Bautista,05/27
837,"Lixuri, Greece (LIX)","AGIA GALINI RETHIMNOU (OLD LOCODE), Greece (701)",MASTERJET,DODEKANISSOS SEAWAYS,1.0,2.0,Cabin-4 Beds (Ext.) [A4],129.0,Having many children,53.22963952862071,2010-10-23,04:07:14,1900-01-01 08:57:14,M,1991-02-12,Dominica,605.918.8698,Devin,Bradford,Devin.Bradford@gmail.com,GB36UOED68907173298458,Devin,Bradford,11/32
838,"Porto Heli, Greece (PHE)","NEOS MARMARAS KHALKIDIKES, Greece (793)",FLYING DOLPHIN 19,ZANTE FERRIES ,10.0,11.0,Cabin-2 Beds [A2K],325.0,No discount,15.905057797302579,2006-07-23,03:35:47,1900-01-01 14:20:47,M,1974-12-28,Germany,817-992-6466x22485,Michael,Brown,Michael.Brown@gmail.com,GB92FIUM29081041299877,Michael,Brown,06/28
839,"Tsingeli, Greece (TSI)","Tilos, Greece (TIL)",EXPRESS SKIATHOS,NOVA FERRIES,6.0,3.0,Aviation Seat [ATS],387.0,Having many children,39.22354160275462,1989-04-05,19:19:09,1900-01-02 01:24:09,M,1989-10-16,United Kingdom,+1-263-812-2421x0559,Ronald,Gibson,Ronald.Gibson@gmail.com,GB04YXHI39227039304144,Ronald,Gibson,09/25
840,"Isthmia, Greece (ITM)","Klima, Greece (KLI)",CONTESSA DI LEVANTE,TRITON FERRIES,4.0,4.0,Cabin-4 Beds [A4K],47.0,No discount,21.951701568123973,1977-11-03,06:00:39,1900-01-01 10:45:39,F,1988-04-30,French Polynesia,058-703-4190,Angela,Wright,Angela.Wright@gmail.com,GB53MCVB99273119272208,Angela,Wright,09/29
841,"Pythagoreion, Greece (PYT)","Zakynthos, Greece (ZTH)",ASTERION II,IONION PELAGOS NE,9.0,8.0,Deck/Living Room [D] ,256.0,Retired NAT,50.527205382765814,2017-05-27,01:31:20,1900-01-01 09:36:20,F,1993-12-24,Colombia,(919)717-7961,Marie,Green,Marie.Green@gmail.com,GB11XKME27635614397409,Marie,Green,12/29
842,"Skiros, Greece (SKU)","Yali Island, Greece (YLI)",SEAJET2,IONION PELAGOS NE,5.0,3.0,Cabin-3 Beds (Ext.) [A3],196.0,College Student,31.27608370834685,1998-11-11,07:45:49,1900-01-02 01:04:49,F,1982-04-30,Saint Martin,+1-596-340-7743x4226,Tamara,Farley,Tamara.Farley@gmail.com,GB41IVMH22343294357444,Tamara,Farley,05/31
843,"PALIOURI KHALKIDIKES, Greece (805)","Kapsalion (Kythira), Greece (KAP)",MASTERJET,AGIA MARINI NE,7.0,7.0,Cabin-3 Beds [AB3],494.0,No discount,58.483184736113536,2015-03-14,22:07:09,1900-01-02 00:44:09,M,1995-11-27,Heard Island and McDonald Islands,001-376-788-0632,Michael,Miranda,Michael.Miranda@gmail.com,GB76PFUO29454551338522,Michael,Miranda,02/26
844,"Methana, Greece (MEA)","Vrisakia, Greece (VRI)",ARTEMIS,SEAJETS,10.0,4.0,Cabin-3 Beds (Ext.) [A3],308.0,Having many children,91.01648153536094,1971-09-26,10:19:11,1900-01-01 20:15:11,M,1972-12-28,Malta,721-469-5303,Anthony,James,Anthony.James@gmail.com,GB90UWSG88594295597266,Anthony,James,12/30
845,"Keramoti, Greece (KER)","Skiros, Greece (SKU)",AERO 3 HIGHSPEED,KERKYRAIKES GRAMMES,10.0,2.0,Cabin-2 Beds (Ext.) [AA2],500.0,College Student,22.03522418753733,2023-08-20,17:02:45,1900-01-01 20:30:45,F,1997-01-05,Burundi,594-746-8744x02429,Michelle,Torres,Michelle.Torres@gmail.com,GB89KKIG73155997344806,Michelle,Torres,10/32
846,"PEUKOKHORI KHALKIDIKES, Greece (851)","ALMUROPOTAMOS, Greece (063)",PANAGIA SPILIANI,KATEROS,4.0,1.0,Cabin-4 Beds [A4K],255.0,Retired NAT,80.4274219577051,2013-11-28,16:00:46,1900-01-02 07:26:46,F,2003-07-14,Finland,878-212-5324x70317,Amy,Wilson,Amy.Wilson@gmail.com,GB45TPFW64418946751976,Amy,Wilson,09/29
847,"OLUMPIADA KHALKIDIKES, Greece (800)","MUTIKAS AITOL/NIAS, Greece (785)",SEMPEKO 2,SAOS,9.0,3.0,Cabin-3 Beds (Ext.) [A3],413.0,Having many children,29.03108039167849,1998-02-16,00:25:50,1900-01-01 08:36:50,F,1980-10-20,Cook Islands,001-516-403-8281x37780,Gabriela,Petty,Gabriela.Petty@gmail.com,GB75LXNO62822582112272,Gabriela,Petty,12/24
848,"Plataria, Greece (PTI)","Ouranopolis, Greece (OUR)",ARTEMIS,SEBECO LINES,3.0,4.0,Cabin-4 Beds (Ext.) [A4],238.0,Hoplites,81.73253522109587,1984-01-23,14:50:48,1900-01-02 05:51:48,M,1993-02-06,Cyprus,327-493-8674x46376,Edwin,Smith,Edwin.Smith@gmail.com,GB53TDZP09418467659462,Edwin,Smith,05/28
849,"Koilas Ermionidos, Greece (KIN)","Kalamos Island (Lefkada), Greece (KAI)",F/B ΕLYROS,TRITON FERRIES,7.0,1.0,Cabin-2 Beds (Ext.) [AA2],404.0,Having many children,31.02450394112809,1978-01-21,03:20:47,1900-01-01 04:26:47,M,1980-05-12,Somalia,234.724.2488x4365,Eric,Sanders,Eric.Sanders@gmail.com,GB51MLNT09295366373701,Eric,Sanders,01/27
850,"Tinos, Greece (TIN)","Palaia Epidavros, Greece (PEP)",DODEKANISOS PRIDE,ANE KALYMNOU,2.0,1.0,Cabin-2 Beds (Ext.) [AA2],407.0,College Student,25.251605588150966,2010-04-21,05:30:13,1900-01-01 23:53:13,M,1987-11-21,Heard Island and McDonald Islands,+1-321-114-7468,Adam,Evans,Adam.Evans@gmail.com,GB03WOIT29336370385635,Adam,Evans,06/32
851,"Menidi, Greece (MEN)","Chios, Greece (JKH)",SMYRNA DI LEVANTE,ANE KALYMNOU,10.0,3.0,Cabin-3 Beds [AB3],374.0,Hoplites,35.656617025701586,1995-05-05,04:41:22,1900-01-01 06:46:22,M,1974-07-06,Tokelau,(015)051-3304x89802,David,Olson,David.Olson@gmail.com,GB22CVHY08720377852039,David,Olson,03/27
852,"MAKRONISOS, Greece (856)","Stavros Halkidikis, Greece (SHA)",SUPERRUNNER JET,FAST FERRIES,1.0,2.0,Cabin-4 Beds [A4K],343.0,No discount,16.14193734527431,1994-04-25,08:16:27,1900-01-02 03:52:27,F,1982-09-27,Finland,+1-236-143-5868x6798,Amber,Ferrell,Amber.Ferrell@gmail.com,GB31AYCN77808127615889,Amber,Ferrell,05/30
853,"Potamos Antikithera, Greece (POA)","Keramoti, Greece (KER)",VENUS 1,ANE KALYMNOU,4.0,3.0,Cabin-4 Beds [AB4],128.0,College Student,64.87813827517951,1984-11-22,02:08:07,1900-01-01 08:37:07,F,1998-10-11,Guyana,(832)602-2985,Christine,Farrell,Christine.Farrell@gmail.com,GB86DEMD13091841042961,Christine,Farrell,10/24
854,"Pteleos, Greece (PTE)","Tilos, Greece (TIL)",FLYINGCAT 6,MINOAN LINES,7.0,3.0,Cabin-2 Beds (Ext.) [A2],162.0,Retired NAT,23.815427860715985,2016-07-23,00:04:48,1900-01-01 06:55:48,M,1995-10-22,Denmark,001-896-540-7147x8138,Paul,Robinson,Paul.Robinson@gmail.com,GB61JEBP89623783417293,Paul,Robinson,03/32
855,"Palaia Fokaia, Greece (PFA)","Thessaloniki, Greece (SKG)",POWER JET,ALPHA LINES,2.0,3.0,Cabin-4 Beds [AB4],85.0,Retired NAT,73.20254114881364,1976-07-11,16:03:47,1900-01-01 19:17:47,M,1982-03-06,Grenada,(781)618-7028x153,Mark,Morgan,Mark.Morgan@gmail.com,GB19HFKI36831011533281,Mark,Morgan,04/25
856,"Poros Trizinias, Greece (PTR)","Porto Heli, Greece (PHE)",POSEIDON HELLAS,ANEK LINES,9.0,9.0,Deck/Living Room [D] ,444.0,College Student,43.4597982653027,1978-06-27,08:59:27,1900-01-01 23:11:27,M,1975-02-11,Saint Pierre and Miquelon,(757)519-9259x18874,Michael,Bennett,Michael.Bennett@gmail.com,GB55DTTK85727536605905,Michael,Bennett,12/25
857,"Moudhros, Greece (MDR)","Othonoi, Greece (OTH)",Η/S/F FESTOS PALACΕ,ZANTE FERRIES ,3.0,3.0,Cabin-2 Beds (Ext.) [A2],295.0,Retired NAT,96.97330015892605,1977-01-06,19:44:05,1900-01-01 22:14:05,M,1986-11-07,Cayman Islands,(204)083-6534x81503,Robert,Taylor,Robert.Taylor@gmail.com,GB26UDET81632818593470,Robert,Taylor,05/26
858,"Karystos, Greece (KST)","Lefkandi, Greece (LEF)",F/B IONIS,NOVA FERRIES,5.0,2.0,Cabin-4 Beds [A4K],446.0,Having many children,43.34613464446653,1990-11-11,21:36:30,1900-01-02 17:02:30,F,1991-11-02,Tuvalu,001-428-236-2212x42883,Kristin,Hanson,Kristin.Hanson@gmail.com,GB78ADBW90393276956219,Kristin,Hanson,11/25
859,"Elaiokhoria, Greece (XZX)","Mesolongion, Greece (MEL)",FLYING DOLPHIN 19,ANEK LINES,9.0,7.0,Cabin-4 Beds [A4K],371.0,Having many children,67.50365470572848,1996-11-28,11:46:38,1900-01-01 15:07:38,F,1990-01-25,United Arab Emirates,9723045666,Alexandra,Henson,Alexandra.Henson@gmail.com,GB64QOAM12141291781030,Alexandra,Henson,02/31
860,"LOUTRAKI KORINTHIAS, Greece (769)","RAKHAI PHTHIOTIDAS, Greece (825)",ARIADNI,ALPHA LINES,5.0,2.0,Cabin-3 Beds (Ext.) [A3],159.0,Three Children,35.73302515056848,1998-02-14,00:17:55,1900-01-01 18:14:55,F,1972-02-20,Morocco,(817)134-8631x02147,Brooke,Perry,Brooke.Perry@gmail.com,GB57PIPG86675192098488,Brooke,Perry,07/30
861,"Volissos (Limnia) Chios, Greece (VLC)","Yali Island, Greece (YLI)",DODEKANISOS PRIDE,SEBECO LINES,5.0,4.0,Cabin-4 Beds [AB4],98.0,Having many children,91.00785237095836,2012-06-02,23:30:10,1900-01-02 03:53:10,M,1979-06-22,Cameroon,001-525-812-2454x3014,Matthew,Hughes,Matthew.Hughes@gmail.com,GB38ZAVN57764843655581,Matthew,Hughes,07/27
862,"PAKHEIA AMMOS IERAPETRA, Greece (810)","Rio, Greece (RIO)",SPORADES STAR,SEAJETS,7.0,3.0,Cabin-2 Beds [A2K],424.0,No discount,59.98480884916546,1981-01-15,02:38:20,1900-01-01 14:50:20,M,1972-08-03,Dominican Republic,001-005-168-9082x14400,Mark,Atkins,Mark.Atkins@gmail.com,GB56CZFZ26633690415233,Mark,Atkins,02/24
863,"Kalilimenes, Greece (KLL)","PANAGIOUDA LESBOU, Greece (807)",SEAJET2,KERKYRAIKES GRAMMES,3.0,1.0,Cabin-3 Beds (Ext.) [A3],36.0,Three Children,66.82103888769547,1991-11-16,22:03:32,1900-01-02 15:33:32,M,1999-08-04,Indonesia,+1-425-557-0114x8571,Jake,Perkins,Jake.Perkins@gmail.com,GB14UWFW64444352610434,Jake,Perkins,06/27
864,"Khora Sfakion, Greece (CSF)","Achladi, Greece (ACL)",WORLDCHAMPION JET,LEBANTE FERRIES,6.0,1.0,Cabin-2 Beds (Ext.) [AA2],324.0,No discount,95.39869159182908,2016-11-14,03:15:20,1900-01-01 13:12:20,F,1971-07-18,Russian Federation,(777)227-2603x37520,Lisa,Henderson,Lisa.Henderson@gmail.com,GB88DROR47194664411795,Lisa,Henderson,03/32
865,"Agistri Aiginas, Greece (AGG)","Stylida (Stylis), Greece (SYS)",PAROS JET,KATEROS,3.0,3.0,Cabin-2 Beds (Ext.) [A2],32.0,College Student,61.41462543048512,2014-11-18,15:24:05,1900-01-02 03:52:05,M,2001-07-12,Venezuela,863.485.2260x2434,Daniel,Orr,Daniel.Orr@gmail.com,GB60JLPN78755385812868,Daniel,Orr,06/30
866,"Rhodes, Greece (RHO)","Volos, Greece (VOL)",SEMPEKO,KARISTIA,8.0,2.0,Cabin-2 Beds (Ext.) [AA2],323.0,Retired NAT,67.15188389514188,2002-05-02,00:32:41,1900-01-01 06:07:41,F,1986-10-01,Tuvalu,(926)191-1648x14190,Wendy,Brown,Wendy.Brown@gmail.com,GB31VQGJ77606578035289,Wendy,Brown,05/30
867,"Ancona, Greece (ITAOI)","KITROS PIERIAS, Greece (753)",NISOS KALIMNOS,LEBANTE FERRIES,9.0,2.0,Cabin-4 Beds (Ext.) [A4],324.0,No discount,62.107104349971024,2013-09-12,22:06:45,1900-01-02 00:35:45,F,1977-06-25,Seychelles,002.916.4527x5350,Kimberly,Garcia,Kimberly.Garcia@gmail.com,GB12AZIE42895467900642,Kimberly,Garcia,05/26
868,"Agios Kirykos, Greece (AKI)","Perea, Greece (PRR)",EXPRESS SKIATHOS,ANE KALYMNOU,9.0,1.0,Cabin-4 Beds (Ext.) [A4],69.0,College Student,39.63760503612673,1998-01-01,13:22:44,1900-01-01 23:35:44,M,1984-07-05,Suriname,069-154-8591x89993,Michael,Good,Michael.Good@gmail.com,GB70ZGCA04604723406835,Michael,Good,10/28
869,"Souvala, Greece (SLA)","Agios Konstantinos, Greece (AKO)",H/S/C SANTORINI PALACE,TRITON FERRIES,4.0,5.0,Cabin-3 Beds [AB3],306.0,College Student,50.79066185115258,2006-05-11,07:57:04,1900-01-01 09:03:04,M,1980-12-21,Guam,2645265817,Mark,Bartlett,Mark.Bartlett@gmail.com,GB86QMGN60903806745740,Mark,Bartlett,04/27
870,"Paleochora, Greece (PCH)","Skopelos, Greece (SKO)",DODEKANISOS PRIDE,TRITON FERRIES,8.0,4.0,Cabin-2 Beds [A2K],480.0,Retired NAT,51.920855128164575,1988-10-31,01:29:28,1900-01-01 12:18:28,M,1998-07-29,Slovakia (Slovak Republic),+1-740-322-1084x40291,Thomas,Krause,Thomas.Krause@gmail.com,GB16IONM03696469658730,Thomas,Krause,02/30
871,"Volos, Greece (VOL)","Skiathos, Greece (JSI)",ASTERION II,ZANTE FERRIES ,10.0,4.0,Deck/Living Room [D] ,233.0,Hoplites,74.28595314143435,2009-03-28,08:04:19,1900-01-01 18:00:19,F,1992-05-03,Sierra Leone,544.629.7623,Christina,Sandoval,Christina.Sandoval@gmail.com,GB09JPFD22056510576841,Christina,Sandoval,06/30
872,"Karystos, Greece (KST)","Ereikousses Diapontioi Islands, Greece (ERK)",PAROS JET,LEBANTE FERRIES,6.0,1.0,Cabin-3 Beds [AB3],475.0,No discount,39.47318291438623,2014-04-25,13:10:25,1900-01-01 16:06:25,M,1981-07-08,Svalbard & Jan Mayen Islands,001-889-247-4673x4910,Walter,Warner,Walter.Warner@gmail.com,GB60NHOW58824324716691,Walter,Warner,08/32
873,"Aspropirgos, Greece (ASS)","Skaramangas, Greece (SKA)",FLYING DOLPHIN 29,TRITON FERRIES,7.0,8.0,Aviation Seat [ATS],130.0,Three Children,55.568903468974085,1988-08-02,18:15:58,1900-01-02 08:52:58,F,1978-11-19,Pitcairn Islands,377.517.1337x1574,Lauren,Romero,Lauren.Romero@gmail.com,GB52XPQJ75784218382740,Lauren,Romero,02/30
874,"Neon Karlovasion, Greece (KAR)","Paleochora, Greece (PCH)",HELLENIC HIGHSPEED,SEA SPEED FERRIES,4.0,2.0,Cabin-2 Beds (Ext.) [A2],117.0,No discount,20.182925953636584,1976-03-15,15:30:31,1900-01-02 02:09:31,M,1974-03-29,Malaysia,+1-282-079-5757x6962,Shane,Richardson,Shane.Richardson@gmail.com,GB92ZXFS98501506631741,Shane,Richardson,12/28
875,"Paros, Greece (PAS)","Perama, Greece (PER)",EKATERINI P,KATEROS,5.0,4.0,Cabin-3 Beds (Ext.) [A3],160.0,Having many children,21.693264557110524,2006-06-16,20:04:46,1900-01-02 12:27:46,M,2004-03-12,Israel,1590289734,Travis,Nelson,Travis.Nelson@gmail.com,GB40WLYX85561600714826,Travis,Nelson,10/25
876,"KALLONE LESBOU, Greece (743)","Lefkimmi, Greece (LFK)",ARIADNI,TRITON FERRIES,7.0,3.0,Cabin-3 Beds [AB3],398.0,Retired NAT,78.01027867819454,1991-03-17,05:48:16,1900-01-01 07:29:16,F,2002-11-22,Falkland Islands (Malvinas),001-834-043-3005,Dana,Graves,Dana.Graves@gmail.com,GB68LNUL15224005565270,Dana,Graves,03/29
877,"ALUKE BOLOU, Greece (711)","Pylos, Greece (PYL)",MASTERJET,KERKYRAIKES GRAMMES,6.0,2.0,Deck/Living Room [D] ,347.0,Having many children,69.66307972582482,1985-07-06,20:35:38,1900-01-02 06:50:38,M,1982-11-14,Nepal,211.098.1941x6470,Eric,Poole,Eric.Poole@gmail.com,GB98OLVY93251753454146,Eric,Poole,02/26
878,"Spetsai, Greece (SPE)","Marmari, Greece (MRM)",WORLDCHAMPION JET,AGIA MARINI NE,8.0,1.0,Cabin-2 Beds (Ext.) [AA2],400.0,College Student,25.5166168820274,1972-04-08,04:25:37,1900-01-01 20:25:37,F,1990-11-19,Zimbabwe,797-993-8592x9534,Kathleen,Lester,Kathleen.Lester@gmail.com,GB48ZMVI35338783385943,Kathleen,Lester,09/27
879,"Frikes Ithakis, Greece (SAT)","Neon Karlovasion, Greece (KAR)",ADAMANTIOS KORAIS,SEBECO LINES,4.0,5.0,Cabin-4 Beds [A4K],298.0,No discount,77.74209886639099,2021-08-24,02:56:46,1900-01-01 04:58:46,M,1971-08-24,Somalia,904.753.9436x747,Michael,Flores,Michael.Flores@gmail.com,GB51ZWZU27481515950265,Michael,Flores,01/33
880,"Nea Moudhania, Greece (NMA)","Donousa Kykladon, Greece (DON)",HIGH SPEED JET,MINOAN LINES,4.0,2.0,Cabin-4 Beds [AB4],496.0,No discount,53.76568484564321,2009-03-20,00:04:17,1900-01-01 16:16:17,M,1996-07-01,Tuvalu,788.145.9683x93185,Danny,Price,Danny.Price@gmail.com,GB80WEHU72395704540269,Danny,Price,02/31
881,"Kontias Limnou, Greece (KNS)","Platania, Greece (PIA)",EXPRESS SKOPELITIS,GOUTOS LINES,1.0,1.0,Cabin-2 Beds [A2K],476.0,Having many children,41.86225869429452,2017-07-01,15:34:11,1900-01-02 11:22:11,F,1984-03-04,Papua New Guinea,4104547643,Jasmine,Whitaker,Jasmine.Whitaker@gmail.com,GB18IYDW13016566274569,Jasmine,Whitaker,04/32
882,"Skaramangas, Greece (SKA)","Moni Vatopediou, Greece (MVO)",KEFALONIA,SAOS,8.0,5.0,Cabin-3 Beds (Ext.) [A3],116.0,Hoplites,79.50330294841761,1986-02-24,10:36:03,1900-01-02 01:33:03,F,1973-02-25,Indonesia,001-310-077-8106,Elizabeth,Gibbs,Elizabeth.Gibbs@gmail.com,GB08WLDQ07840439537453,Elizabeth,Gibbs,10/30
883,"RAKHAI PHTHIOTIDAS, Greece (825)","Nea Kallikratia, Greece (NKA)",THEOLOGOS P,ANES FERRIES,10.0,1.0,Cabin-4 Beds (Ext.) [A4],119.0,College Student,48.18913905465009,1979-02-12,11:07:08,1900-01-02 05:12:08,F,1994-05-01,United States Virgin Islands,001-952-873-6832x266,Rhonda,Wilson,Rhonda.Wilson@gmail.com,GB16GSOI78332098014512,Rhonda,Wilson,09/25
884,"TURGUTREIS, Greece (TR901)","Vathy (Port Vathy), Greece (VTH)",F/B IONIS,MIKRES KYKLADES,9.0,4.0,Cabin-3 Beds (Ext.) [A3],338.0,No discount,77.99024394558485,2000-02-27,00:58:17,1900-01-01 02:40:17,F,1987-07-15,Vietnam,001-521-068-2252x9083,Susan,Thompson,Susan.Thompson@gmail.com,GB29CYMB87261574656162,Susan,Thompson,12/26
885,"Halikarnassus (Bodrum), Greece (TRBXN)","MUTIKAS AITOL/NIAS, Greece (785)",SUPERFAST II,MINOAN LINES,3.0,2.0,Cabin-2 Beds [A2K],200.0,No discount,28.30008730111385,2018-12-24,20:31:45,1900-01-02 11:09:45,F,2003-05-12,Northern Mariana Islands,2191718473,Rachel,Thomas,Rachel.Thomas@gmail.com,GB14KSHP25186964476664,Rachel,Thomas,12/23
886,"Tinos, Greece (TIN)","Galaxidi, Greece (GLX)",BLUE STAR NAXOS,SAOS,5.0,2.0,Deck/Living Room [D] ,393.0,College Student,47.555757732032845,1996-09-17,08:09:21,1900-01-01 13:09:21,M,1994-08-01,Burundi,(683)936-2048x75760,Carl,Gutierrez,Carl.Gutierrez@gmail.com,GB09SOFX69287675158586,Carl,Gutierrez,03/30
887,"Arkioi Dodekanissou, Greece (ARD)","Andros, Greece (AND)",POWER JET,ANE KALYMNOU,7.0,8.0,Cabin-4 Beds [AB4],134.0,Having many children,75.49799388907797,2012-03-06,23:11:36,1900-01-02 00:17:36,F,1984-03-22,Germany,664-244-7512x57911,Jessica,Mcdonald,Jessica.Mcdonald@gmail.com,GB30AWFU55801631868068,Jessica,Mcdonald,05/28
888,"Myrtos Beach, Greece (MYB)","RAKHAI PHTHIOTIDAS, Greece (825)",SUPERJET,DODEKANISSOS SEAWAYS,10.0,1.0,Cabin-2 Beds [A2K],377.0,Three Children,41.64476469404422,2001-11-21,08:09:43,1900-01-02 03:09:43,F,1982-11-17,Spain,001-549-822-4552,Jodi,Howard,Jodi.Howard@gmail.com,GB97SHDC44104066177830,Jodi,Howard,03/25
889,"Ithaki (Ithaca), Greece (ITH)","Samothraki, Greece (SAM)",AGIA THEODORA,LEBANTE FERRIES,8.0,5.0,Cabin-4 Beds [AB4],402.0,No discount,71.23385533910579,2007-11-30,21:52:43,1900-01-02 14:31:43,M,1984-02-09,Svalbard & Jan Mayen Islands,060-722-3890,Stephen,Bell,Stephen.Bell@gmail.com,GB28UKUS02725323181165,Stephen,Bell,03/26
890,"Yaltra, Greece (YAL)","Plakias Rethimnou, Greece (ALG)",ERATO,ANES FERRIES,4.0,2.0,Cabin-4 Beds [AB4],403.0,Retired NAT,75.23036609032938,1976-08-28,23:04:20,1900-01-02 01:57:20,M,1984-10-19,Poland,(653)771-2844,Eric,Miles,Eric.Miles@gmail.com,GB20IBUD54546762834432,Eric,Miles,09/29
891,"Thira, Greece (JTR)","DERBENI KORINTHIAS, Greece (730)",SIFNOS JET,SARONIC FERRIES,6.0,1.0,Cabin-4 Beds [AB4],23.0,Three Children,75.95175408573655,1997-11-23,16:26:18,1900-01-02 01:22:18,F,1991-04-14,Botswana,9652801797,Jasmine,Robinson,Jasmine.Robinson@gmail.com,GB91HOAM67557391300081,Jasmine,Robinson,08/26
892,"Lefkimmi, Greece (LFK)","ALUKE BOLOU, Greece (711)",AERO 1 HIGHSPEED,DODEKANISSOS SEAWAYS,4.0,5.0,Cabin-2 Beds [A2K],396.0,Three Children,21.42771135160715,1977-02-07,07:36:30,1900-01-01 10:21:30,M,1972-03-05,Finland,743-568-0408,Jacob,Turner,Jacob.Turner@gmail.com,GB09EBKL28754051389830,Jacob,Turner,10/30
893,"Nea Moudhania, Greece (NMA)","Delos, Greece (DOS)",FLYINGCAT 5,ANES FERRIES,9.0,4.0,Cabin-2 Beds [A2K],337.0,No discount,82.66821267702014,1975-04-08,14:36:37,1900-01-02 00:02:37,F,1984-09-30,Luxembourg,721-516-6579x5228,Sharon,Patton,Sharon.Patton@gmail.com,GB77FVJT03401739426075,Sharon,Patton,12/23
894,"SUKAMINEA LESBOU, Greece (834)","Salamis, Greece (SAL)",SEAJET2,ANES FERRIES,9.0,10.0,Cabin-3 Beds (Ext.) [A3],215.0,Hoplites,46.212413123868224,1982-03-07,06:07:11,1900-01-01 23:34:11,M,1980-05-28,Thailand,+1-661-422-3381x82101,Daniel,Burgess,Daniel.Burgess@gmail.com,GB04BWDC24949503901816,Daniel,Burgess,01/31
895,"Skopelos, Greece (SKO)","Glyfa Fthiotidas, Greece (GLY)",FLYING DOLPHIN 29,ΑΤΤΙCA GROUP,5.0,2.0,Deck/Living Room [D] ,104.0,Retired NAT,57.46761240291027,1999-09-21,14:51:39,1900-01-01 18:43:39,F,1974-04-09,Belarus,276-246-0322,Sheila,Burns,Sheila.Burns@gmail.com,GB33XOWW67509783480686,Sheila,Burns,11/28
896,"Eleftheres, Greece (ELT)","Kea (Tzia), Greece (KEA)",NISOS RODOS,SEA SPEED FERRIES,4.0,3.0,Cabin-2 Beds (Ext.) [AA2],192.0,Hoplites,31.422108462413483,1975-11-12,11:38:20,1900-01-01 17:59:20,M,1991-10-31,Georgia,9836812068,William,Fleming,William.Fleming@gmail.com,GB53TIVB46739304898121,William,Fleming,07/32
897,"Souvala, Greece (SLA)","Lindos Rodou, Greece (LDR)",EXPRESS SKIATHOS,NOVA FERRIES,4.0,1.0,Cabin-3 Beds (Ext.) [A3],68.0,Having many children,97.61994961160991,1974-09-22,07:31:42,1900-01-01 14:34:42,M,1990-05-13,Guatemala,(084)070-1934x854,Oscar,Walker,Oscar.Walker@gmail.com,GB55SSNM65805266877359,Oscar,Walker,10/24
898,"PALAIROS AITOLOAKARNANIAS, Greece (803)","PANAGIOUDA LESBOU, Greece (807)",ARIADNI,MINOAN LINES,7.0,4.0,Cabin-2 Beds [A2K],400.0,Three Children,66.07440289396612,1994-09-01,04:12:10,1900-01-01 20:58:10,F,1995-05-19,Guadeloupe,001-427-653-7220x4791,Crystal,Hayes,Crystal.Hayes@gmail.com,GB19XQHM89768960973584,Crystal,Hayes,05/27
899,"RAKHAI PHTHIOTIDAS, Greece (825)","Galaxidi, Greece (GLX)",FLYINGCAT 4,SEBECO LINES,7.0,2.0,Cabin-4 Beds [A4K],473.0,College Student,39.524663461637786,2010-03-14,10:01:25,1900-01-01 13:16:25,F,1976-04-12,Wallis and Futuna,(495)101-7794x287,Brittany,Garcia,Brittany.Garcia@gmail.com,GB47NZAW28127785668317,Brittany,Garcia,11/27
900,"Astypalaia, Greece (JTY)","Perama, Greece (PER)",STAVROS,KATEROS,9.0,3.0,Cabin-3 Beds [AB3],191.0,Having many children,44.43805820055207,2013-07-29,22:59:44,1900-01-02 10:37:44,M,1971-05-12,Turkey,(744)399-3256x2760,Christopher,Jenkins,Christopher.Jenkins@gmail.com,GB46EEGK06115362945372,Christopher,Jenkins,10/23
901,"Andros, Greece (AND)","Keratsinion, Greece (KTS)",FLYINGCAT 3,AEGEAN FLYING DOLPHINS,8.0,9.0,Cabin-2 Beds (Ext.) [A2],1.0,Retired NAT,60.91191130450099,1995-05-24,15:23:48,1900-01-02 01:58:48,M,1983-06-03,Swaziland,761-335-8357x2301,Jesus,Holmes,Jesus.Holmes@gmail.com,GB62MGDA09771072708284,Jesus,Holmes,04/24
