	fromHarbor	toHarbor	ship	shippingFirm	passengers	vehicles	position	seatNumber	discount	price	departureDate	departureTime	arrivalTime	gender	birth_date	nationality	phone_number	firstName	lastName	email	cardNumber	creditName	creditSurame	creditExpiration
833	Leonidion, Greece (LND)	Sikinos, Greece (SII)	MAKEDON	ANEK LINES	8.0	8.0	Cabin-3 Beds (Ext.) [A3]	346.0	Having many children	34.11567825320515	2018-09-01	01:16:16	1900-01-01 14:27:16	M	1999-05-07	Eritrea	001-482-639-1349x1068	Douglas	Rogers	Douglas.Rogers@gmail.com	GB67CITS29496167835290	Douglas	Rogers	02/27
834	IERAX (GERAKAS) LAKONIAS, Greece (739)	Rafina, Greece (RAF)	APOLLON HELLAS	KARISTIA	2.0	1.0	Cabin-4 Beds [A4K]	210.0	Hoplites	36.29937407458246	1994-10-14	23:51:50	1900-01-02 06:26:50	M	1983-09-03	Colombia	(213)982-2413	Preston	Sellers	Preston.Sellers@gmail.com	GB32KIYG17212468028326	Preston	Sellers	08/30
835	PISO LIVADI PAROS, Greece (857)	Lixuri, Greece (LIX)	TERA JET	ANE KALYMNOU	2.0	1.0	Cabin-4 Beds [AB4]	182.0	Hoplites	25.609340024837586	2009-04-24	16:29:47	1900-01-02 05:32:47	F	1971-05-17	Niger	001-539-353-0100x49578	Kari	Gonzalez	Kari.Gonzalez@gmail.com	GB38QLGS25990737985897	Kari	Gonzalez	12/29
836	Pissaetos Ithakis, Greece (PIS)	STOMIO KORINTHIAS, Greece (833)	BLUE CARRIER 1	TWOWAY FERRIES	9.0	3.0	Cabin-3 Beds [AB3]	420.0	Retired NAT	91.60184777880434	2017-01-12	06:20:43	1900-01-01 19:56:43	M	1979-06-29	Austria	001-341-794-4019x668	Travis	Anderson	Travis.Anderson@gmail.com	GB26WKZP11743583249743	Travis	Anderson	10/30
837	Karkinagri Ikarias, Greece (KAG)	Frikes Ithakis, Greece (SAT)	Η/S/F KYDON PALACΕ	ΑΤΤΙCA GROUP	6.0	2.0	Cabin-2 Beds [A2K]	326.0	Hoplites	92.9695745971884	2015-07-22	16:25:39	1900-01-02 10:46:39	M	1990-12-26	Faroe Islands	232.884.1481	Christopher	Page	Christopher.Page@gmail.com	GB38ECKF07081638131452	Christopher	Page	08/27
838	Mirties Kalimnou, Greece (MRS)	Lefkada (Lefkas), Greece (LEV)	AERO 2 HIGHSPEED	MIKRES KYKLADES	7.0	4.0	Cabin-3 Beds (Ext.) [A3]	451.0	Three Children	83.05464447829458	1999-04-20	19:10:40	1900-01-02 09:10:40	F	1988-04-06	Greenland	720-402-2943x502	Barbara	Hall	Barbara.Hall@gmail.com	GB26HZVY01884360662378	Barbara	Hall	03/31
839	Drapetzona, Greece (DPA)	Alexandroupolis, Greece (AXD)	SIMI	AEGEAN FLYING DOLPHINS	6.0	4.0	Cabin-3 Beds [AB3]	488.0	Having many children	46.49408971506959	2004-12-11	16:48:34	1900-01-01 23:37:34	M	1990-04-20	Bahrain	417.266.0108x7697	Joseph	Garza	Joseph.Garza@gmail.com	GB77KKOP26700608064665	Joseph	Garza	04/23
840	Zakynthos, Greece (ZTH)	Agios Nikolaos Fokidas, Greece (AGF)	BLUE STAR DELOS	FAST FERRIES	1.0	2.0	Cabin-2 Beds [A2K]	226.0	No discount	85.32905102339396	1976-02-12	19:58:55	1900-01-02 15:16:55	F	1974-09-23	Liechtenstein	(874)823-9318	Lisa	Benton	Lisa.Benton@gmail.com	GB65DPYP61915896034008	Lisa	Benton	06/31
841	Hydra (Idhra), Greece (HYD)	Agios Georgios, Greece (AGE)	BLUE HORIZON	MINOAN LINES	9.0	5.0	Deck/Living Room [D] 	230.0	Three Children	56.369069496394495	2000-11-30	23:46:06	1900-01-02 01:27:06	F	2002-06-29	Costa Rica	259-239-5301	Laura	Burns	Laura.Burns@gmail.com	GB22HIWP11031612650865	Laura	Burns	01/27
842	KOULOURA AIGIOU, Greece (760)	Yali Island, Greece (YLI)	FLYINGCAT 6	ANE KALYMNOU	4.0	5.0	Cabin-2 Beds (Ext.) [AA2]	225.0	Retired NAT	33.26650343482189	2021-07-09	05:03:59	1900-01-01 09:50:59	F	1988-05-07	Falkland Islands (Malvinas)	120-523-4849x1719	Morgan	Barnes	Morgan.Barnes@gmail.com	GB37SVYA93800644117773	Morgan	Barnes	11/28
843	Pyrgos, Greece (PYR)	Lefkada (Lefkas), Greece (LEV)	KALYMNOS DOLPHIN	ANES FERRIES	5.0	2.0	Cabin-4 Beds [AB4]	286.0	No discount	87.92771225005535	1987-12-13	01:02:22	1900-01-01 13:19:22	F	1981-03-27	Sweden	+1-849-190-3686	Nancy	Petty	Nancy.Petty@gmail.com	GB79GHGK13575986713065	Nancy	Petty	02/29
844	Seriphos, Greece (SER)	Kalymnos, Greece (KMI)	ANO CHORA	KATEROS	7.0	6.0	Cabin-3 Beds [AB3]	40.0	Hoplites	39.71529816333967	1982-10-10	22:18:29	1900-01-02 01:53:29	F	1971-09-18	Netherlands Antilles	(207)197-2304	Kari	Martin	Kari.Martin@gmail.com	GB88XERF24053904709293	Kari	Martin	10/25
845	Politika, Greece (PTK)	Agios Nikolaos, Kriti, Greece (ANI)	Η/S/F KYDON PALACΕ	IONION PELAGOS NE	6.0	3.0	Cabin-4 Beds [AB4]	137.0	Retired NAT	69.53240016495832	1976-03-02	21:37:58	1900-01-02 01:32:58	M	1979-10-18	Martinique	816-404-9269	James	Martinez	James.Martinez@gmail.com	GB70BGOF77157175263396	James	Martinez	04/23
846	Vrisakia, Greece (VRI)	Kalilimenes, Greece (KLL)	SMYRNA DI LEVANTE	DODEKANISSOS SEAWAYS	3.0	1.0	Cabin-3 Beds (Ext.) [A3]	89.0	Retired NAT	77.25776332604609	2004-05-05	22:20:49	1900-01-02 00:58:49	M	2000-07-19	Belarus	6778191276	Jonathan	Morris	Jonathan.Morris@gmail.com	GB30GGRB67508409537995	Jonathan	Morris	10/26
847	Stylida (Stylis), Greece (SYS)	ALUKE BOLOU, Greece (711)	DODEKANISOS PRIDE	AEGEAN FLYING DOLPHINS	4.0	2.0	Cabin-3 Beds [AB3]	122.0	No discount	97.34524452707059	2000-03-21	01:42:01	1900-01-01 19:31:01	M	2004-11-23	Cocos (Keeling) Islands	(585)176-3843x43988	Gavin	Waters	Gavin.Waters@gmail.com	GB20EQOU74444433415180	Gavin	Waters	05/25
848	Farmakonissi Dodekanissos, Greece (FAM)	Paros, Greece (PAS)	ARTEMIS	IONION PELAGOS NE	8.0	8.0	Cabin-2 Beds (Ext.) [A2]	238.0	Three Children	35.64326531264869	1999-05-30	23:46:15	1900-01-02 19:09:15	F	2001-06-22	Cote d'Ivoire	(195)415-7411x5636	Jacqueline	Carter	Jacqueline.Carter@gmail.com	GB48TNVW85671805081298	Jacqueline	Carter	01/31
849	Gavdos Chanea, Greece (GAD)	Agia Marina Aiginas, Greece (AMR)	BLUE STAR 2	ANES FERRIES	3.0	2.0	Cabin-3 Beds [AB3]	290.0	College Student	30.80635738755991	1978-07-24	17:31:56	1900-01-02 12:00:56	M	2002-04-11	Sweden	(807)079-2963x359	Shawn	Johnson	Shawn.Johnson@gmail.com	GB38SMXG31182246631659	Shawn	Johnson	11/27
850	Antikyra, Greece (ATK)	SUKAMINEA LESBOU, Greece (834)	NISOS KALIMNOS	ZANTE FERRIES 	1.0	1.0	Cabin-3 Beds [AB3]	448.0	Retired NAT	21.691172125572706	1987-05-05	22:56:20	1900-01-02 02:45:20	M	2001-07-15	Niue	073.434.8523x461	David	Lopez	David.Lopez@gmail.com	GB82VXJR12319780276111	David	Lopez	03/32
851	Ierissos, Greece (IES)	Aliverio, Greece (LVR)	KERKIRA	KARISTIA	3.0	1.0	Cabin-3 Beds [AB3]	433.0	Hoplites	41.85765407144166	1997-12-18	17:27:23	1900-01-02 05:35:23	F	1974-03-11	Micronesia	(999)151-9467x6496	Heather	Rosario	Heather.Rosario@gmail.com	GB43JESF77844021276329	Heather	Rosario	09/25
852	Kea (Tzia), Greece (KEA)	MULOI ARGOUS, Greece (784)	FLYING DOLPHIN 17	KERKYRAIKES GRAMMES	3.0	1.0	Cabin-2 Beds (Ext.) [A2]	112.0	College Student	68.16839412948394	2023-04-04	21:41:32	1900-01-02 03:42:32	F	1999-09-17	Marshall Islands	655-798-3752x50465	Kimberly	Nash	Kimberly.Nash@gmail.com	GB32OVXL52996654726663	Kimberly	Nash	02/32
853	Paleohora Sfakion, Greece (PSF)	Petries Evvoias, Greece (PRE)	BLUE CARRIER 1	ZANTE FERRIES 	5.0	6.0	Cabin-4 Beds [A4K]	15.0	Three Children	54.9216900144885	1984-06-19	22:42:34	1900-01-02 03:08:34	M	1997-07-12	Wallis and Futuna	(723)918-5790	Dustin	Foster	Dustin.Foster@gmail.com	GB89WBME04547494008501	Dustin	Foster	08/30
854	Diafanion, Greece (DIA)	Altsi, Greece (ATS)	NAXOS JET	SEAJETS	7.0	6.0	Cabin-3 Beds [AB3]	332.0	Having many children	75.25278291472947	2004-03-20	21:37:34	1900-01-02 10:14:34	M	2002-08-30	Mozambique	471.000.0875	Stuart	Burke	Stuart.Burke@gmail.com	GB66IUVQ73555575683053	Stuart	Burke	05/28
855	OLUMPIADA KHALKIDIKES, Greece (800)	Kea (Tzia), Greece (KEA)	FLYING DOLPHIN 29	DODEKANISSOS SEAWAYS	2.0	3.0	Cabin-4 Beds (Ext.) [A4]	45.0	Three Children	31.20137566195238	1995-05-25	02:57:11	1900-01-01 08:34:11	M	1978-05-03	Nepal	049.951.6863	Daniel	White	Daniel.White@gmail.com	GB46MDVO05373888582766	Daniel	White	07/25
856	Glossa, Greece (GLO)	Skafidia, Greece (SKD)	POSEIDON HELLAS	FAST FERRIES	8.0	7.0	Cabin-4 Beds [AB4]	338.0	Three Children	58.00630002816501	2005-06-16	07:40:58	1900-01-01 13:48:58	M	1995-08-05	Mayotte	237.777.2095	Craig	Sanchez	Craig.Sanchez@gmail.com	GB75CZUB84937028411917	Craig	Sanchez	02/31
857	Vouliagmeni, Greece (VLM)	Symi, Greece (SYM)	RAPIDLINK JET	TWOWAY FERRIES	5.0	2.0	Cabin-4 Beds (Ext.) [A4]	356.0	Hoplites	94.76898809622121	2002-08-18	09:42:37	1900-01-01 12:48:37	F	1978-11-06	Saint Vincent and the Grenadines	(604)155-4343	Jennifer	Smith	Jennifer.Smith@gmail.com	GB94RWCZ72834460887059	Jennifer	Smith	05/29
858	PORTO KAGIO LAKONIAS, Greece (820)	MOURTOS THESPROTIAS, Greece (781)	FLYING DOLPHIN 17	ANE KALYMNOU	3.0	2.0	Cabin-3 Beds [AB3]	398.0	College Student	30.3811425493514	1992-02-27	23:14:52	1900-01-02 13:23:52	M	1979-10-13	Netherlands	9060598255	Robert	Clark	Robert.Clark@gmail.com	GB07ESSP38203048701422	Robert	Clark	08/32
859	TUROS ARKADIAS, Greece (840)	Kalamaki, Greece (KLM)	NISOS SAMOS	IONION PELAGOS NE	4.0	4.0	Cabin-2 Beds [A2K]	199.0	Retired NAT	21.439096388929855	1980-03-05	02:35:32	1900-01-01 14:10:32	M	1973-10-18	United States Minor Outlying Islands	+1-053-893-7138	Sergio	Dyer	Sergio.Dyer@gmail.com	GB75RRKK32949748061234	Sergio	Dyer	11/27
860	Kastellorizou (ex Megisti), Greece (KAS)	Glyfada Saronikou, Greece (GFD)	MAKEDON	GOUTOS LINES	6.0	7.0	Cabin-3 Beds [AB3]	138.0	Three Children	28.478194784242234	1992-07-15	21:13:42	1900-01-02 05:58:42	M	2003-08-15	Egypt	001-789-029-3243x9667	Kyle	Kirk	Kyle.Kirk@gmail.com	GB20BQNW31323917431928	Kyle	Kirk	07/32
861	PLAKA LEMNOU, Greece (815)	Pyrgos, Greece (PYR)	SPORADES STAR	ANE KALYMNOU	4.0	2.0	Cabin-4 Beds (Ext.) [A4]	341.0	Having many children	38.56827982547332	2018-08-10	21:57:13	1900-01-02 07:35:13	F	1987-05-26	Yemen	447.959.2941x0596	Sarah	Nelson	Sarah.Nelson@gmail.com	GB90YLYS33058364491896	Sarah	Nelson	07/32
862	Tolo Argolidos, Greece (TLA)	MARPISSA PAROS, Greece (773)	CORFU SPIRIT	KARISTIA	9.0	4.0	Cabin-3 Beds (Ext.) [A3]	246.0	Having many children	73.62196677393152	1975-05-31	15:58:02	1900-01-01 21:08:02	F	1981-05-13	South Africa	+1-285-739-0364x31405	Carmen	Peterson	Carmen.Peterson@gmail.com	GB38AZGH14540371107221	Carmen	Peterson	06/27
863	Poros Kefallinias, Greece (PKE)	Elaiokhoria, Greece (XZX)	DODEKANISOS PRIDE	MIKRES KYKLADES	5.0	2.0	Aviation Seat [ATS]	414.0	No discount	94.58615823423128	2017-04-14	23:18:01	1900-01-02 15:11:01	F	1983-07-05	Sao Tome and Principe	(800)277-9349	Alicia	Hernandez	Alicia.Hernandez@gmail.com	GB59GTNR90440808895869	Alicia	Hernandez	09/26
864	Platygiali Etoloakarnanias, Greece (PLG)	Aegina, Greece (AEG)	EXPRESS SKIATHOS	DODEKANISSOS SEAWAYS	4.0	1.0	Cabin-4 Beds [AB4]	181.0	Retired NAT	96.24977076273737	2009-07-27	02:46:13	1900-01-01 16:00:13	F	1974-02-03	Nigeria	+1-403-629-0852x2180	Carla	Burnett	Carla.Burnett@gmail.com	GB78YFDD56070548379771	Carla	Burnett	06/26
865	Kalathos Rodou, Greece (KLD)	Kalymnos, Greece (KMI)	Η/S/F KYDON PALACΕ	ALPHA LINES	4.0	3.0	Cabin-4 Beds [A4K]	137.0	Retired NAT	69.30005358317743	2015-04-04	08:29:22	1900-01-01 13:58:22	M	1998-11-10	Guatemala	785.450.2560	Greg	Cook	Greg.Cook@gmail.com	GB11VMKN94936814751296	Greg	Cook	08/27
866	Oropos, Greece (ORO)	Pissaetos Ithakis, Greece (PIS)	FLYING DOLPHIN 17	NOVA FERRIES	4.0	3.0	Cabin-4 Beds [A4K]	13.0	Three Children	22.31809423719589	1983-01-16	13:45:24	1900-01-02 08:27:24	M	1987-10-30	Equatorial Guinea	(740)410-5389x9911	Justin	Savage	Justin.Savage@gmail.com	GB55JSUL03294651401841	Justin	Savage	08/27
867	KHRUSOMELIA (PHOURNOI), Greece (905)	Yaltra, Greece (YAL)	AERO 2 HIGHSPEED	SEA SPEED FERRIES	4.0	5.0	Deck/Living Room [D] 	92.0	Retired NAT	86.14322430819267	2016-12-07	13:03:56	1900-01-01 17:03:56	M	1982-09-30	Guernsey	8001951051	Christopher	Foley	Christopher.Foley@gmail.com	GB28VIAK06800841287060	Christopher	Foley	06/23
868	Stavrochorion, Greece (SCR)	PALAIOKASTRITSA KERKURAS, Greece (802)	ANO CHORA	ΑΤΤΙCA GROUP	9.0	7.0	Cabin-2 Beds (Ext.) [A2]	67.0	Three Children	32.62960127581694	1993-04-20	03:06:29	1900-01-01 07:11:29	M	1973-11-27	Hong Kong	(475)074-1904x2608	Alan	Wright	Alan.Wright@gmail.com	GB74SBQY68077006331307	Alan	Wright	10/26
869	Gavrion, Greece (GAV)	NEOS MARMARAS KHALKIDIKES, Greece (793)	BLUE GALAXY	IONION PELAGOS NE	9.0	7.0	Deck/Living Room [D] 	394.0	No discount	17.315029180401186	2008-01-04	13:56:42	1900-01-02 08:32:42	M	1986-01-31	Algeria	842.981.4439	Henry	Franklin	Henry.Franklin@gmail.com	GB35BHKJ13157992377034	Henry	Franklin	12/25
870	Tilos, Greece (TIL)	Tolo Argolidos, Greece (TLA)	H/S/F HELLENIC SPIRIT	ALPHA LINES	3.0	3.0	Cabin-2 Beds [A2K]	42.0	Three Children	14.115546063858261	2010-09-25	01:02:21	1900-01-01 04:25:21	M	2000-10-20	Brazil	+1-278-706-1800x39961	George	Carter	George.Carter@gmail.com	GB12IXOW40992939776171	George	Carter	05/25
871	Nisiros, Greece (NIS)	Meganisi, Greece (MGN)	F/B KRITI I	TWOWAY FERRIES	7.0	7.0	Cabin-2 Beds [A2K]	263.0	Retired NAT	44.59820042229036	2002-02-11	07:12:10	1900-01-01 23:20:10	M	1978-04-07	Poland	5751719618	James	Carter	James.Carter@gmail.com	GB19IDGJ85121905758792	James	Carter	09/24
872	PLAKA LEMNOU, Greece (815)	Plomarion, Greece (PLM)	KERKYRA EXPRESS	SEAJETS	9.0	7.0	Cabin-4 Beds (Ext.) [A4]	428.0	Having many children	27.749098367312158	2021-08-24	02:10:40	1900-01-01 14:46:40	F	1970-12-27	Singapore	7028596738	Lori	Gregory	Lori.Gregory@gmail.com	GB41IVIQ46640428571995	Lori	Gregory	06/29
873	Kalamata, Greece (KLX)	Agia Pelagia, Greece (APE)	NIKOLAOS	KATEROS	4.0	1.0	Cabin-2 Beds [A2K]	308.0	Retired NAT	93.92920967207228	1971-11-18	23:35:42	1900-01-02 10:57:42	F	1982-07-07	Rwanda	348.423.4373	Krystal	Fox	Krystal.Fox@gmail.com	GB52XIVH39472562029028	Krystal	Fox	04/23
874	MARPISSA PAROS, Greece (773)	Andros, Greece (AND)	SUPERFAST XI	SEA SPEED FERRIES	4.0	5.0	Cabin-2 Beds [A2K]	422.0	Retired NAT	92.88418937207537	2008-02-04	04:46:11	1900-01-01 21:53:11	F	1995-04-04	Kuwait	(684)287-1107x62829	Kristin	Bradford	Kristin.Bradford@gmail.com	GB17ONOV26079146343381	Kristin	Bradford	12/27
875	PALAIROS AITOLOAKARNANIAS, Greece (803)	Glossa, Greece (GLO)	CHAMPION JET1	TWOWAY FERRIES	1.0	1.0	Cabin-4 Beds [A4K]	307.0	Retired NAT	75.1245698165367	1991-05-06	09:58:24	1900-01-01 11:58:24	M	2001-02-26	Kyrgyz Republic	8110880940	Alexander	Zamora	Alexander.Zamora@gmail.com	GB78QZIZ32531935365174	Alexander	Zamora	06/26
876	MPATSI ANDROU, Greece (783)	Skiros, Greece (SKU)	KEFALONIA	GOUTOS LINES	3.0	2.0	Cabin-3 Beds [AB3]	361.0	College Student	17.881882870826885	1985-12-13	10:22:31	1900-01-01 22:38:31	M	1992-10-03	Jordan	001-617-520-9304x2765	James	Davis	James.Davis@gmail.com	GB70UCFG97781427162652	James	Davis	06/29
877	Paros, Greece (PAS)	Piraeus, Greece (PIR)	F/B KIDON	SEBECO LINES	8.0	2.0	Cabin-2 Beds (Ext.) [AA2]	237.0	Having many children	85.70705508632157	2019-08-27	13:35:25	1900-01-02 00:19:25	F	1983-09-11	New Caledonia	309.263.5362x370	Kimberly	Lambert	Kimberly.Lambert@gmail.com	GB92MJSL46484214260249	Kimberly	Lambert	12/29
878	Kontias Limnou, Greece (KNS)	Pylos, Greece (PYL)	EUDOKIA	MINOAN LINES	10.0	2.0	Cabin-2 Beds (Ext.) [A2]	340.0	College Student	68.882743722014	1996-05-06	12:29:34	1900-01-02 02:52:34	F	1981-06-09	Cook Islands	7681114472	Deborah	Delgado	Deborah.Delgado@gmail.com	GB87JYKJ82458782462211	Deborah	Delgado	06/29
879	Navpaktos, Greece (NPK)	Nea Karvali, Greece (NKV)	MEGAJET	ANEK LINES	6.0	5.0	Cabin-2 Beds [A2K]	485.0	No discount	81.29304856764632	2015-06-24	12:57:23	1900-01-01 18:47:23	F	2001-01-02	United States Virgin Islands	001-108-553-2849	Helen	Hall	Helen.Hall@gmail.com	GB76XIVR33666162327935	Helen	Hall	05/23
880	Eydilos, Greece (EYD)	Paloukia, Greece (PAO)	MASTERJET	KERKYRAIKES GRAMMES	5.0	1.0	Cabin-2 Beds (Ext.) [AA2]	49.0	College Student	90.10458619575131	1992-12-17	14:07:11	1900-01-02 03:48:11	M	1986-06-02	Syrian Arab Republic	7805785636	Charles	Bailey	Charles.Bailey@gmail.com	GB54ZWZB01923973070554	Charles	Bailey	07/30
881	Kos, Greece (KGS)	Volos, Greece (VOL)	KEFALONIA	ZANTE FERRIES 	10.0	11.0	Aviation Seat [ATS]	460.0	Retired NAT	81.10616479713252	2021-11-06	17:47:15	1900-01-01 22:13:15	F	1999-01-23	Cote d'Ivoire	+1-993-991-3236x14713	Krystal	Robinson	Krystal.Robinson@gmail.com	GB37ZCAX54293113711952	Krystal	Robinson	12/32
882	Sikionia, Greece (SIK)	Klima, Greece (KLI)	BLUE HORIZON	LEBANTE FERRIES	7.0	4.0	Cabin-4 Beds [A4K]	328.0	No discount	80.47578322966557	2022-02-12	05:30:08	1900-01-01 18:14:08	M	1991-05-29	Antigua and Barbuda	(040)157-3882x544	Mitchell	Nelson	Mitchell.Nelson@gmail.com	GB85TKBB18177798351519	Mitchell	Nelson	12/27
883	Kimasi, Greece (KYM)	Palaia Fokaia, Greece (PFA)	KALYMNOS DOLPHIN	FAST FERRIES	7.0	8.0	Cabin-4 Beds [AB4]	385.0	Retired NAT	56.04615748208683	2018-12-02	14:24:49	1900-01-01 20:38:49	F	1989-04-07	South Africa	772.026.0368	Susan	Young	Susan.Young@gmail.com	GB95TYUU63005161626143	Susan	Young	10/27
884	Adamas Milos, Greece (ADL)	Kos, Greece (KGS)	RAPIDLINK JET	SEBECO LINES	10.0	4.0	Cabin-2 Beds (Ext.) [AA2]	257.0	Having many children	88.61276828869032	1995-06-02	18:01:52	1900-01-02 04:38:52	M	1972-08-12	Macao	+1-103-950-6253	Paul	Nicholson	Paul.Nicholson@gmail.com	GB54WGLC63427568899416	Paul	Nicholson	05/31
885	Kimolos, Greece (KMS)	Soupri, Greece (SOR)	EUDOKIA	GOUTOS LINES	9.0	2.0	Cabin-2 Beds (Ext.) [AA2]	63.0	Having many children	66.92018826812198	2000-09-12	22:57:00	1900-01-02 17:07:00	F	1993-07-27	El Salvador	+1-183-874-6953	Brittany	Castillo	Brittany.Castillo@gmail.com	GB23JBWY56741691798767	Brittany	Castillo	02/33
886	Katakolon, Greece (KAK)	Hydra (Idhra), Greece (HYD)	H/S/F HELLENIC SPIRIT	NOVA FERRIES	5.0	2.0	Cabin-2 Beds [A2K]	166.0	Retired NAT	37.16503261299471	1984-12-12	07:11:00	1900-01-01 20:39:00	M	1995-04-14	New Zealand	001-644-536-4361x879	John	Porter	John.Porter@gmail.com	GB65HEWC72498822261139	John	Porter	04/30
887	Andirrion, Greece (ANT)	Aktio Vonitsas, Greece (AKT)	FIOR DI LEVANTE	TRITON FERRIES	8.0	6.0	Cabin-3 Beds (Ext.) [A3]	439.0	Retired NAT	42.70118593169252	1972-03-16	19:41:23	1900-01-02 06:48:23	M	1995-08-22	Lithuania	(595)331-2127x9829	Michael	Bell	Michael.Bell@gmail.com	GB04SBQS74700165368317	Michael	Bell	01/28
888	Preveza/Lefkas, Greece (PVK)	Bari, Greece (ITBRI)	FLYING DOLPHIN 17	IONION PELAGOS NE	6.0	2.0	Cabin-3 Beds (Ext.) [A3]	443.0	No discount	21.00859579858663	2020-06-02	19:36:41	1900-01-02 07:18:41	M	1973-12-10	Reunion	(107)810-6441	Adam	Simmons	Adam.Simmons@gmail.com	GB42UOMG41146049428177	Adam	Simmons	06/30
889	MAKRE EBROU, Greece (770)	Poros Kefallinias, Greece (PKE)	HELLENIC HIGHSPEED	MINOAN LINES	6.0	1.0	Cabin-2 Beds (Ext.) [AA2]	457.0	Hoplites	11.972658931000362	2013-10-13	15:28:54	1900-01-02 03:54:54	F	1977-08-03	Korea	157.612.5786x4830	Dawn	Anderson	Dawn.Anderson@gmail.com	GB51BVVC07021500178930	Dawn	Anderson	09/31
890	PEUKOKHORI KHALKIDIKES, Greece (851)	Sikinos, Greece (SII)	SPORADES STAR	DODEKANISSOS SEAWAYS	4.0	1.0	Cabin-4 Beds (Ext.) [A4]	53.0	No discount	76.62814243875576	1998-12-26	04:17:36	1900-01-01 11:47:36	M	1983-08-13	Barbados	+1-258-665-5260x153	Michael	Smith	Michael.Smith@gmail.com	GB64AFAU96434604994605	Michael	Smith	08/31
891	Assos, Greece (SOS)	ALMUROPOTAMOS, Greece (063)	MASTERJET	SARONIC FERRIES	8.0	2.0	Cabin-2 Beds (Ext.) [A2]	473.0	Having many children	68.21280852790458	2009-02-12	06:19:09	1900-01-01 13:22:09	M	1984-03-07	Turkmenistan	(996)074-6114x391	Dylan	Smith	Dylan.Smith@gmail.com	GB71LXDD94602124916620	Dylan	Smith	04/29
892	Pythagoreion, Greece (PYT)	Kapsalion (Kythira), Greece (KAP)	SEMPEKO 2	ΑΤΤΙCA GROUP	6.0	2.0	Cabin-3 Beds (Ext.) [A3]	40.0	Hoplites	63.05695248414888	1980-12-03	20:24:54	1900-01-02 02:37:54	M	2001-02-14	Palestinian Territory	961.914.2223x301	Christopher	Hall	Christopher.Hall@gmail.com	GB23REGU24382313927989	Christopher	Hall	10/26
893	Gythion, Greece (GYT)	NTIPION LESBOU, Greece (797)	SEMPEKO 2	SARONIC FERRIES	3.0	2.0	Cabin-2 Beds (Ext.) [AA2]	271.0	Retired NAT	57.6076588673798	1991-07-07	10:28:26	1900-01-01 19:26:26	F	2001-02-17	Brazil	+1-599-495-9922x259	Michelle	Peterson	Michelle.Peterson@gmail.com	GB56YAZB19155166986730	Michelle	Peterson	04/31
894	Karkinagri Ikarias, Greece (KAG)	Meganisi, Greece (MGN)	AERO 3 HIGHSPEED	AGIA MARINI NE	6.0	5.0	Cabin-4 Beds [AB4]	314.0	Hoplites	54.074136661237254	2018-07-25	03:34:32	1900-01-01 10:02:32	M	1995-08-10	Egypt	001-129-804-5124x024	Frank	Ortega	Frank.Ortega@gmail.com	GB20XDSL06549568378093	Frank	Ortega	01/24
895	Yaltra, Greece (YAL)	Pylos, Greece (PYL)	BLUE STAR 2	KATEROS	5.0	4.0	Cabin-2 Beds [A2K]	423.0	Hoplites	74.64908687334864	2007-12-28	07:05:59	1900-01-02 01:28:59	F	1991-07-22	Syrian Arab Republic	(193)790-5713	Jennifer	Kirk	Jennifer.Kirk@gmail.com	GB24HAKJ65285569682974	Jennifer	Kirk	06/30
896	PANORMITES SUMES, Greece (088)	KOULOURA AIGIOU, Greece (760)	F/B ELEFTHERIOS VENIZELOS	LEBANTE FERRIES	3.0	1.0	Cabin-3 Beds (Ext.) [A3]	320.0	Hoplites	78.05480427821135	1980-01-22	03:59:17	1900-01-01 05:30:17	F	1993-05-25	Niger	878-090-8939	Jamie	Martin	Jamie.Martin@gmail.com	GB94JAEF95052127010741	Jamie	Martin	09/23
897	Aegina, Greece (AEG)	Kontias Limnou, Greece (KNS)	THUNDER	ANES FERRIES	10.0	7.0	Cabin-2 Beds (Ext.) [A2]	370.0	College Student	88.14528765541657	2009-12-10	23:27:25	1900-01-02 18:27:25	M	1975-05-13	Jamaica	661-567-7930	Johnny	Mata	Johnny.Mata@gmail.com	GB61SBOI79484600114392	Johnny	Mata	09/25
898	Diafanion, Greece (DIA)	Frikes Ithakis, Greece (SAT)	BLUE STAR NAXOS	SEBECO LINES	5.0	4.0	Cabin-3 Beds [AB3]	308.0	Three Children	17.83706084121157	2011-09-01	23:47:52	1900-01-02 18:59:52	F	2000-07-03	Kazakhstan	687-361-8098x34178	Megan	Jackson	Megan.Jackson@gmail.com	GB21OEAM60172243947910	Megan	Jackson	08/24
899	Orei, Greece (ORE)	Galaxidi, Greece (GLX)	DODEKANISOS PRIDE	MIKRES KYKLADES	9.0	7.0	Cabin-4 Beds [A4K]	369.0	Three Children	97.24666584722605	1984-09-16	12:15:03	1900-01-01 22:06:03	F	1994-02-26	Reunion	(126)583-3454	Carrie	Hartman	Carrie.Hartman@gmail.com	GB90RLJH49477344778950	Carrie	Hartman	12/24
900	Soupri, Greece (SOR)	Myrtos Beach, Greece (MYB)	EUDOKIA	SAOS	6.0	4.0	Deck/Living Room [D] 	298.0	Having many children	95.17675372103669	2005-04-09	15:53:56	1900-01-02 00:13:56	M	1997-07-23	Micronesia	185.335.4904x9851	Derrick	Carter	Derrick.Carter@gmail.com	GB81OLSL70484018068760	Derrick	Carter	03/29
